GEOID10_Tract,Tract Pop,geo_pr_white,geo_pr_black,geo_pr_aian,geo_pr_api,geo_pr_mult,geo_pr_hispanic,here,here_given_white,here_given_black,here_given_aian,here_given_api,here_given_mult,here_given_hispanic
55039041900,5585,0.97027531,0.001611753,0.00340259,0.001432669,0.005730677,0.017547001,0.001284648,0.001442668,3.83016E-05,0.000551087,8.9754E-05,0.000975969,0.000490436
55039042000,6952,0.938398336,0.031812553,0.006045825,0.009500581,0.003022912,0.011219793,0.001599082,0.001736782,0.00094103,0.001218857,0.000740874,0.000640829,0.000390347
55039042100,3773,0.968456603,0.002651127,0.002386014,0.004241803,0.003711577,0.018552876,0.000867856,0.000972781,4.2561E-05,0.000261064,0.000179524,0.000427024,0.000350312
55039042200,4699,0.983187912,0.001064056,0.002979357,0.002979357,0.002553735,0.007235582,0.001080853,0.001229958,2.12748E-05,0.00040599,0.000157041,0.000365921,0.000170151
55041950100,1034,0.96615087,0,0.00967118,0.001934236,0.01934236,0.002901354,0.000237838,0.000265958,0,0.000289993,2.24344E-05,0.000609869,1.50134E-05
55041950200,2183,0.862974891,0.021998298,0.085701702,0.003208085,0.013290638,0.012826386,0.000502128,0.000501534,0.000204333,0.005425387,7.85569E-05,0.000884721,0.000140125
55041950300,2015,0.818280534,0.002979177,0.141510893,0.003972236,0.012909766,0.020347395,0.000463485,0.000438961,2.55427E-05,0.00826899,8.97831E-05,0.000793232,0.000205183
55041950400,2029,0.834401183,0.000492854,0.147363233,0.000985707,0.013307048,0.003449975,0.000466706,0.000450718,4.25496E-06,0.008670791,2.24344E-05,0.000823323,3.50312E-05
55043960100,2770,0.984115523,0.003249097,0.001444043,0.000722022,0.003249097,0.007220217,0.000637149,0.000725729,3.82946E-05,0.000115997,2.24344E-05,0.000274441,0.000100089
55043960200,3439,0.895318407,0.075894155,0.004652515,0.003489386,0.003198604,0.017446932,0.00079103,0.000819706,0.001110543,0.000463989,0.000134606,0.000335428,0.000300267
55043960300,3054,0.971505778,0.000982974,0.002293606,0.002948921,0.004259553,0.018009168,0.000702474,0.000789883,1.27734E-05,0.000203131,0.000101022,0.000396679,0.000275245
55043960400,2667,0.970753656,0.000374953,0.003749531,0.001499813,0.005249344,0.018372703,0.000613457,0.000689256,4.25496E-06,0.000289993,4.48688E-05,0.000426908,0.000245218
55043960500,2935,0.988074957,0,0.001703578,0.001703578,0.001703578,0.00681431,0.000675102,0.000772052,0,0.000144997,5.6086E-05,0.000152467,0.000100089
55043960600,2761,0.989496559,0.002897501,0.001086563,0.00144875,0.001810938,0.003259689,0.000635079,0.000727326,3.40396E-05,8.69979E-05,4.48688E-05,0.000152467,4.50401E-05
55043960700,3100,0.981925407,0.00290606,0.001937373,0.004197642,0.001291582,0.007741935,0.000713054,0.00081038,3.8332E-05,0.000174166,0.000145966,0.000122093,0.000120107
55043960800,2299,0.981296216,0.001304915,0.001304915,0.004784689,0.003914746,0.007394519,0.00052881,0.000600603,1.27649E-05,8.69979E-05,0.000123389,0.000274441,8.50757E-05
55043960900,3622,0.945574269,0.019066226,0.001934255,0.015197716,0.006631731,0.011595803,0.000833124,0.000911785,0.000293838,0.000203165,0.000617463,0.000732457,0.000210187
55043961000,6913,0.947918578,0.015335679,0.00115741,0.016782441,0.005063668,0.013742225,0.001590111,0.00174456,0.000451091,0.000232028,0.001301386,0.001067428,0.000475423
55043961100,3413,0.987694111,0.001757984,0.000585995,0.002050982,0.002050982,0.005859947,0.00078505,0.000897443,2.55297E-05,5.79986E-05,7.85204E-05,0.000213454,0.000100089
55043961200,3349,0.983278591,0.002687369,0.000298597,0.002090176,0.002388773,0.009256494,0.000770329,0.000876678,3.82946E-05,2.89993E-05,7.85204E-05,0.000243948,0.000155138
55045960100,4675,0.976889489,0.001926804,0.001070447,0.00321134,0.004067697,0.012834225,0.001075332,0.001215837,3.83278E-05,0.000145122,0.000168404,0.000579878,0.000300267
55045960200,4255,0.975078924,0.003293391,0.000705727,0.003293391,0.002352422,0.015276146,0.000978725,0.001104556,5.96263E-05,8.7081E-05,0.000157191,0.000305226,0.00032529
55045960300,3672,0.96922658,0.002723312,0.000816993,0.006535948,0.004084967,0.0166122,0.000844625,0.000947494,4.25496E-05,8.69979E-05,0.000269213,0.000457402,0.000305272
55045960400,3518,0.937464468,0.004832291,0.002558272,0.006537806,0.004832291,0.043774872,0.000809202,0.000878009,7.23342E-05,0.000260994,0.000257996,0.000518389,0.000770686
55045960500,3020,0.945695364,0.004966887,0.001655629,0.004635762,0.003311258,0.039735099,0.000694653,0.000760338,6.38243E-05,0.000144997,0.000157041,0.000304935,0.000600534
55045960600,2469,0.966788173,0.0036452,0.001215067,0.006075334,0.004050223,0.018226002,0.000567913,0.000635478,3.82946E-05,8.69979E-05,0.000168258,0.000304935,0.0002252
55045960700,3044,0.984231275,0.001971091,0.00065703,0.001642576,0.003613666,0.007884363,0.000700173,0.000797609,2.55297E-05,5.79986E-05,5.6086E-05,0.000335428,0.000120107
55045960800,3236,0.962608158,0.001236094,0.002472188,0.004017305,0.002781211,0.026885043,0.000744337,0.00082929,1.70198E-05,0.000231994,0.000145824,0.000274441,0.000435387
55047100100,2411,0.916632103,0.005806719,0.004977188,0.006636251,0.003318125,0.062629614,0.000554572,0.000588357,5.95694E-05,0.000347992,0.000179475,0.000243948,0.000755673
55047100200,2230,0.938565022,0.002242152,0.004484305,0.00896861,0.004035874,0.041704036,0.000512939,0.000557208,2.12748E-05,0.000289993,0.000224344,0.000274441,0.000465414
55047100300,2412,0.970149254,0.007048093,0.00331675,0.002072968,0.004145937,0.013266998,0.000554802,0.000622966,7.23342E-05,0.000231994,5.6086E-05,0.000304935,0.000160143
55047100400,2353,0.982150446,0.001699958,0.001274968,0.003824904,0.002974926,0.008074798,0.000541231,0.000615245,1.70198E-05,8.69979E-05,0.000100955,0.000213454,9.50846E-05
55047100500,2295,0.977773165,0.003923298,0.002615532,0.002615532,0.001307766,0.011764706,0.00052789,0.000597405,3.83115E-05,0.000174073,6.73329E-05,9.15207E-05,0.00013512
55047100600,2962,0.956110736,0.002025658,0.00033761,0.003038488,0.002025658,0.03646185,0.000681312,0.000753948,2.55297E-05,2.89993E-05,0.000100955,0.000182961,0.000540481
55049950100,2888,0.978878116,0.001731302,0.001038781,0.005193906,0.005886427,0.007271468,0.000664291,0.000752617,2.12748E-05,8.69979E-05,0.000168258,0.000518389,0.000105094
55049950200,2410,0.977178423,0.000829876,0.002074689,0.004564315,0.004564315,0.010788382,0.000554342,0.000626959,8.50991E-06,0.000144997,0.000123389,0.000335428,0.000130116
55049950300,2429,0.981052895,0.000824414,0.001236621,0.002061035,0.003297657,0.011527378,0.000558713,0.000634407,8.52056E-06,8.71067E-05,5.61562E-05,0.000244253,0.000140125
55049950400,3877,0.970074783,0.004385976,0.00180599,0.010061946,0.003611981,0.010059324,0.000891778,0.001001266,7.23531E-05,0.000203048,0.000437585,0.00042702,0.000195174
55049950500,3535,0.976514345,0.003396572,0.001698286,0.001981333,0.003679619,0.012729844,0.000813112,0.000919002,5.10887E-05,0.000174096,7.85654E-05,0.000396642,0.0002252
55049950600,2659,0.981943124,0.003762234,0.000752447,0.006395798,0.002257341,0.004889056,0.000611617,0.000695109,4.25656E-05,5.80205E-05,0.000190765,0.00018303,6.50579E-05
55051180100,2054,0.975657254,0.00097371,0.006329114,0.00194742,0.007302824,0.007789679,0.000472456,0.000533514,8.50991E-06,0.000376991,4.48688E-05,0.000457402,8.00713E-05
55051180200,1194,0.98241206,0,0.005025126,0.000837521,0.010887772,0.000837521,0.000274641,0.000312282,0,0.000173996,1.12172E-05,0.000396415,5.00445E-06
55051180300,1687,0.988737404,0,0.003556609,0.003556609,0.003556609,0.000592768,0.00038804,0.000444063,0,0.000173996,6.73032E-05,0.000182961,5.00445E-06
55051990000,0,,,,,,,0,0,0,0,0,0,0
55053960100,3325,0.70887218,0.101654135,0.141353383,0.004511278,0.006315789,0.037293233,0.000764808,0.000627492,0.001438175,0.013629672,0.000168258,0.000640363,0.000620552
55053960200,2537,0.930163902,0.00197487,0.018563781,0.005134663,0.007899481,0.036263303,0.000583555,0.000628244,2.13184E-05,0.00136576,0.000146122,0.000611119,0.00046041
55053960300,3100,0.970639059,0.001936115,0.007744461,0.003549544,0.00548566,0.010645161,0.000713054,0.000801065,2.55381E-05,0.00069621,0.000123429,0.000518558,0.000165147
55053960400,3168,0.977588384,0.001578283,0.006313131,0.003787879,0.003472222,0.007260101,0.000728696,0.000824498,2.12748E-05,0.000579986,0.000134606,0.000335428,0.000115102
55053960500,3688,0.903719332,0.00379714,0.065365054,0.002441019,0.010306523,0.014370933,0.000848305,0.000887305,5.95858E-05,0.006990755,0.000100983,0.00115907,0.000265236
55055100100,4253,0.930630389,0.010818549,0.00282223,0.008231505,0.005879646,0.041617682,0.000978265,0.00105371,0.000195776,0.000348077,0.000392698,0.000762524,0.000885788
55055100200,2455,0.872495796,0.004075179,0.003260143,0.006112768,0.006927804,0.10712831,0.000564693,0.000570247,4.2569E-05,0.0002321,0.000168335,0.000518625,0.001316171
55055100300,4760,0.916372006,0.006727209,0.001261352,0.007357885,0.006306758,0.06197479,0.001094884,0.001161254,0.00013625,0.000174113,0.000392866,0.000915419,0.001476314
55055100400,4364,0.917506874,0.004812099,0.002062328,0.005270394,0.006186984,0.06416132,0.001003797,0.001065964,8.93541E-05,0.000260994,0.000257996,0.000823323,0.001401247
55055100500,4787,0.959264675,0.004177982,0.001671193,0.005222478,0.003342386,0.026321287,0.001101094,0.001222504,8.50991E-05,0.000231994,0.00028043,0.000487895,0.000630561
55055100601,1189,0.974768713,0,0.002523129,0.003364172,0.004205214,0.015138772,0.000273491,0.000308554,0,8.69979E-05,4.48688E-05,0.000152467,9.00802E-05
55055100602,2610,0.973941008,0.003449614,0.002299743,0.002299743,0.005749357,0.012260536,0.000600346,0.000676739,3.83095E-05,0.000174063,6.73293E-05,0.000457579,0.000160143
55055100700,3430,0.93410325,0.006124311,0.003207972,0.008165748,0.007290846,0.041107872,0.00078896,0.000852977,8.93812E-05,0.000319089,0.000314177,0.000762568,0.000705628
55055100800,3140,0.977388535,0.001273885,0.002547771,0.000955414,0.005414013,0.012420382,0.000722255,0.000817044,1.70198E-05,0.000231994,3.36516E-05,0.000518389,0.000195174
55055100900,3057,0.9692509,0.00163559,0.004252535,0.005233889,0.002616945,0.017010141,0.000703164,0.000788824,2.12748E-05,0.000376991,0.000179475,0.000243948,0.000260232
55055101000,2965,0.912303204,0.002699122,0.004048683,0.006073024,0.006747805,0.068128162,0.000682002,0.000720132,3.4052E-05,0.000348118,0.000201983,0.00061009,0.0010109
55055101100,3355,0.868554396,0.00685544,0.002980626,0.006259314,0.005961252,0.109388972,0.000771709,0.000775779,9.7864E-05,0.000289993,0.000235561,0.000609869,0.001836635
55055101201,1780,0.969101124,0.002808989,0.001685393,0.003932584,0.004494382,0.017977528,0.000409431,0.000459238,2.12748E-05,8.69979E-05,7.85204E-05,0.000243948,0.000160143
55055101202,1210,0.975206612,0,0.002479339,0.004958678,0.004958678,0.012396694,0.000278321,0.000314145,0,8.69979E-05,6.73032E-05,0.000182961,7.50668E-05
55055101300,4443,0.933147973,0.00585328,0.003151766,0.008554794,0.004952776,0.04433941,0.001021968,0.001103761,0.000110655,0.000406086,0.000426354,0.000671014,0.000985877
55055101400,2538,0.858550039,0.005122143,0.000394011,0.005122143,0.005516154,0.125295508,0.000583785,0.000580104,5.53144E-05,2.89993E-05,0.000145824,0.000426908,0.001591416
55055101500,3085,0.917322097,0.004218319,0.003893833,0.007138693,0.003893833,0.063533225,0.000709604,0.0007534,5.53719E-05,0.000348353,0.000247035,0.000366302,0.000980873
55055101600,5796,0.869047619,0.028812974,0.002760524,0.012077295,0.009489303,0.077812284,0.001333182,0.001340974,0.000710578,0.000463989,0.000785204,0.00167714,0.002257009
55055101701,1077,0.971196979,0.001860531,0,0.005581592,0.002790796,0.018570102,0.000247729,0.000278465,8.52604E-06,0,6.74308E-05,9.16538E-05,0.000100089
55055101702,3535,0.971699193,0.002266354,0.001133177,0.002549648,0.002549648,0.01980198,0.000813112,0.00091447,3.40888E-05,0.000116165,0.000101101,0.000274838,0.000350312
55057100100,2197,0.949021393,0.002730997,0.005461994,0.002730997,0.00819299,0.031861629,0.000505349,0.000555078,2.55297E-05,0.000347992,6.73032E-05,0.000548882,0.000350312
55057100200,2845,0.976444675,0.002109711,0.002109711,0.004571041,0.005977515,0.008787346,0.0006544,0.000739568,2.55388E-05,0.000174058,0.000145875,0.000518573,0.000125111
55057100300,2554,0.969068128,0.002349256,0.003132341,0.004306969,0.005090055,0.01605325,0.000587465,0.000658906,2.55297E-05,0.000231994,0.000123389,0.000396415,0.000205183
55057100400,4252,0.85574891,0.087316514,0.017416232,0.004001026,0.006354571,0.029162747,0.000978035,0.000968697,0.001579737,0.002147509,0.000190831,0.000823922,0.000620552
55057100500,3322,0.9307646,0.029199278,0.009331728,0.005418423,0.005418423,0.01986755,0.000764118,0.000823167,0.000412731,0.000898978,0.00020191,0.000548882,0.000330294
55057100600,2637,0.976109215,0.001516875,0.001896094,0.002275313,0.004550626,0.013651877,0.000606556,0.000685262,1.70198E-05,0.000144997,6.73032E-05,0.000365921,0.00018016
55057100700,3184,0.928657332,0.003143728,0.038982231,0.004086847,0.00440122,0.020728643,0.000732376,0.000787185,4.25905E-05,0.003599377,0.000145964,0.00042732,0.000330294
55059000100,4403,0.810754589,0.074531251,0.0038629,0.019996189,0.016133289,0.074721781,0.001012767,0.000950356,0.001396311,0.00049323,0.000987599,0.002166099,0.001646465
55059000300,4139,0.82430618,0.052455848,0.00362598,0.012328333,0.02151415,0.08576951,0.000952043,0.000908306,0.000923814,0.00043522,0.00057238,0.002715353,0.001776581
55059000400,2766,0.880974736,0.02499476,0.003984672,0.004709158,0.007607101,0.077729573,0.000636229,0.00064873,0.000294169,0.000319619,0.00014611,0.00064162,0.001075958
55059000500,4196,0.873361746,0.047486062,0.003102105,0.00835182,0.011692548,0.05600572,0.000965154,0.000975614,0.000847806,0.000377467,0.000393098,0.001496068,0.001176047
55059000601,5446,0.829828452,0.074469427,0.001838751,0.015813261,0.008090506,0.069959603,0.001252676,0.001203135,0.001725642,0.000290394,0.000966014,0.001343569,0.001906697
55059000602,6151,0.82131624,0.050324553,0.001465764,0.036155504,0.011888972,0.078848968,0.001414838,0.001344945,0.001317106,0.000261455,0.002494621,0.002229958,0.00242716
55059000700,3743,0.531314694,0.193107814,0.005095901,0.012069238,0.016360523,0.24205183,0.000860956,0.000529444,0.003075493,0.000553131,0.000506739,0.001867341,0.004534035
55059000800,1799,0.543353171,0.168127723,0.001670143,0.005010429,0.010020858,0.271817676,0.000413802,0.000260233,0.001286961,8.71309E-05,0.000101109,0.000549722,0.002447178
55059000900,2786,0.504395118,0.142726202,0.005033166,0.001078536,0.020851687,0.325915291,0.000640829,0.000374111,0.00169192,0.00040664,3.37054E-05,0.00177145,0.004544044
55059001000,2002,0.677080191,0.175520788,0.003000355,0.020502428,0.018002132,0.105894106,0.000460495,0.000360871,0.00149516,0.00017419,0.00046042,0.001098992,0.001060944
55059001100,2132,0.455885456,0.220892953,0.005169835,0.004229865,0.01597949,0.297842402,0.000490397,0.000258756,0.002003845,0.000319633,0.000101158,0.001038859,0.003177828
55059001200,2843,0.701871172,0.088790931,0.009865659,0.008808624,0.011627384,0.179036229,0.00065394,0.00053123,0.00107409,0.000813374,0.000280911,0.001008012,0.002547267
55059001300,2925,0.705072859,0.081881639,0.004453813,0.009592828,0.011648434,0.187350427,0.000672801,0.000549045,0.001019078,0.000377786,0.000314744,0.001038963,0.002742441
55059001400,5364,0.863114137,0.035263418,0.002238947,0.012687367,0.00876921,0.07792692,0.001233814,0.001232552,0.000804837,0.000348273,0.000763387,0.001434353,0.002091862
55059001500,2686,0.827194857,0.047321508,0.005589154,0.004471324,0.011923529,0.103499628,0.000617827,0.00059151,0.000540829,0.000435351,0.000134718,0.000976602,0.001391238
55059001600,2305,0.520029892,0.216172693,0.006511226,0.013890615,0.020835922,0.222559653,0.00053019,0.000319115,0.002120151,0.000435232,0.000359151,0.001464503,0.002567285
55059001700,1864,0.742804729,0.08976005,0.003224912,0.004837368,0.020424443,0.138948498,0.000428753,0.000368612,0.000711908,0.000174322,0.000101144,0.001160921,0.001296154
55059001800,1608,0.698186846,0.102766128,0.0074739,0.00622825,0.014324975,0.1710199,0.000369868,0.000298886,0.000703123,0.000348515,0.000112341,0.000702403,0.001376225
55059001900,1807,0.90647482,0.030437189,0.002213614,0.011068069,0.008301051,0.041505257,0.000415642,0.000436076,0.000234023,0.000115997,0.000224344,0.000457402,0.000375334
55059002000,4270,0.893676815,0.018266979,0.001873536,0.01381733,0.011241218,0.061124122,0.000982175,0.001015913,0.000331887,0.000231994,0.000661815,0.001463686,0.001306162
55059002100,3829,0.757740072,0.079514319,0.003923404,0.012031772,0.01046241,0.136328023,0.000880737,0.000772421,0.001295465,0.000435648,0.000516773,0.001221585,0.002612325
55059002200,2667,0.900981527,0.022515157,0.004127779,0.004127779,0.007880305,0.060367454,0.000613457,0.000639716,0.000255501,0.000319247,0.000123488,0.000640874,0.000805717
55059002300,4677,0.900122091,0.021395819,0.001497707,0.00941416,0.008130411,0.059439812,0.001075792,0.001120772,0.000425786,0.000203134,0.000493894,0.001159542,0.001391238
55059002400,3719,0.925215367,0.014536407,0.001615156,0.007537396,0.00592224,0.045173434,0.000855435,0.000916046,0.000230027,0.000174192,0.000314436,0.000671613,0.000840748
55059002500,2628,0.887701613,0.032750896,0.001904122,0.015232975,0.006854839,0.055555556,0.000604486,0.00062107,0.000366221,0.000145113,0.00044905,0.000549325,0.00073065
55059002601,5630,0.719680242,0.075222323,0.002311797,0.090693581,0.011736816,0.10035524,0.001294999,0.001078689,0.001801981,0.000377438,0.005727557,0.002014955,0.002827516
55059002602,6295,0.887837184,0.027327845,0.002859891,0.025103485,0.006355313,0.050516283,0.001447961,0.001487913,0.000731975,0.000522075,0.001772614,0.001219942,0.001591416
55059002700,4164,0.933694947,0.009613333,0.003364666,0.011535999,0.005768,0.036023055,0.000957793,0.001035057,0.000170326,0.000406294,0.000538828,0.00073239,0.000750668
55059002800,4895,0.973435165,0.002044173,0.001430921,0.005110432,0.002861842,0.015117467,0.001125936,0.001268551,4.2576E-05,0.000203122,0.000280605,0.000427174,0.00037033
55059002903,2375,0.954105263,0.002526316,0.001684211,0.002947368,0.004631579,0.034105263,0.000546292,0.000603265,2.55297E-05,0.000115997,7.85204E-05,0.000335428,0.000405361
55059002904,4160,0.946870861,0.002404446,0.004808892,0.005289781,0.004087558,0.036538462,0.000956873,0.001048654,4.25602E-05,0.000580131,0.00024684,0.000518518,0.000760677
55059002905,2899,0.947201389,0.003454418,0.003108976,0.004490743,0.004145301,0.037599172,0.000666821,0.000731036,4.26106E-05,0.000261368,0.000146033,0.000366447,0.000545485
55059002906,3494,0.942752892,0.0057258,0.00229032,0.007443539,0.00515322,0.03663423,0.000803681,0.000876938,8.51244E-05,0.000232063,0.000291734,0.000549045,0.00064057
55059003001,3262,0.96351565,0.001533284,0.001533284,0.005519822,0.003066568,0.024831392,0.000750317,0.000836741,2.12815E-05,0.000145042,0.000201973,0.00030503,0.000405361
55059003002,3668,0.949261442,0.004645206,0.002185979,0.001912732,0.004371958,0.037622683,0.000843704,0.000926965,7.24985E-05,0.000232521,7.86988E-05,0.000489004,0.000690615
55059990000,0,,,,,,,0,0,0,0,0,0,0
55061960100,2496,0.965137523,0.006012069,0.004809655,0.001202414,0.004408851,0.018429487,0.000574124,0.000641331,6.38504E-05,0.000348134,3.36653E-05,0.000335565,0.000230205
55061960200,2081,0.972598049,0.004329071,0.000962016,0.00240504,0.003848063,0.015857761,0.000478667,0.000538833,3.8332E-05,5.80553E-05,5.61408E-05,0.000244186,0.000165147
55061960400,6312,0.972740198,0.001268654,0.002537307,0.00190298,0.004757451,0.016793409,0.001451871,0.001634603,3.40726E-05,0.000464438,0.000134737,0.000915689,0.000530472
55061960500,4836,0.97124697,0.002276037,0.002896774,0.004758986,0.006414285,0.012406948,0.001112365,0.001250444,4.68339E-05,0.000406245,0.000258158,0.000945891,0.000300267
55061990000,0,,,,,,,0,0,0,0,0,0,0
55063000100,3741,0.907244052,0.012830794,0.006682705,0.045977011,0.012563486,0.014701951,0.000860496,0.000903567,0.000204238,0.000724983,0.001929359,0.001433193,0.000275245
55063000200,3864,0.837695674,0.032617322,0.006471691,0.08542632,0.016308661,0.021480331,0.000888788,0.000861731,0.000536266,0.000725174,0.003702656,0.001921596,0.00041537
55063000300,2059,0.858556468,0.060283693,0.0082647,0.031600323,0.012640129,0.028654687,0.000473606,0.000470623,0.000528143,0.000493482,0.000729848,0.000793624,0.000295263
55063000400,5256,0.916603038,0.020758307,0.003999307,0.028185591,0.012759693,0.017694064,0.001208972,0.001282582,0.00046424,0.000609576,0.001661755,0.002045042,0.000465414
55063000500,4706,0.921988936,0.007015364,0.002125868,0.038903384,0.010841927,0.019124522,0.001082463,0.001155117,0.000140474,0.000290119,0.002053638,0.00155584,0.000450401
55063000600,1727,0.944991314,0.010422698,0.002316155,0.025477707,0.008106543,0.008685582,0.00039724,0.000434479,7.65892E-05,0.000115997,0.000493557,0.000426908,7.50668E-05
55063000700,3516,0.944254835,0.00625711,0.003128555,0.031285552,0.004550626,0.010523322,0.000808742,0.000883866,9.3609E-05,0.000318992,0.001233892,0.000487895,0.000185165
55063000800,2460,0.91406146,0.012633038,0.003260139,0.041159254,0.009780417,0.019105691,0.000565843,0.00059863,0.000132232,0.000232573,0.001135761,0.000733667,0.000235209
55063000900,3099,0.862133211,0.028737774,0.009363994,0.073620364,0.010978475,0.015166183,0.000712824,0.000711286,0.000378939,0.000841531,0.002559199,0.001037457,0.000235209
55063001000,2928,0.915591331,0.021189497,0.004784725,0.040328398,0.007177088,0.010928962,0.000673491,0.000713709,0.00026399,0.000406271,0.001324544,0.000640805,0.000160143
55063001101,1672,0.958115157,0.004787584,0.004787584,0.014362751,0.007181375,0.01076555,0.000384589,0.000426484,3.40602E-05,0.000232135,0.000269376,0.000366143,9.00802E-05
55063001102,3297,0.94568303,0.009104779,0.004855882,0.020030513,0.00698033,0.013345466,0.000758368,0.000830066,0.000127727,0.000464274,0.000740791,0.000701781,0.000220196
55063001200,3309,0.93954372,0.01602182,0.002116089,0.026602267,0.004534477,0.011181626,0.000761128,0.000827679,0.000225582,0.000203057,0.000987415,0.000457542,0.000185165
55063010101,4116,0.975461613,0.003887269,0.002915452,0.010204082,0.002915452,0.004616132,0.000946752,0.001068892,6.80793E-05,0.000347992,0.000471122,0.000365921,9.50846E-05
55063010102,3430,0.971714034,0.003791201,0.004374463,0.006415879,0.006124248,0.007580175,0.00078896,0.000887321,5.53307E-05,0.000435117,0.000246851,0.000640551,0.000130116
55063010201,6884,0.937673443,0.003341569,0.00232457,0.044893259,0.005084997,0.006682162,0.001583441,0.001718465,9.78783E-05,0.000464057,0.003466622,0.001067427,0.000230205
55063010202,4638,0.948224194,0.003667761,0.001941756,0.036677614,0.002804759,0.006683915,0.001066821,0.00117082,7.23814E-05,0.000261164,0.001908167,0.000396673,0.000155138
55063010203,1403,0.97362794,0.002851033,0.004989309,0.005702067,0.001425517,0.011404134,0.000322715,0.000363663,1.70198E-05,0.000202995,8.97376E-05,6.09869E-05,8.00713E-05
55063010300,3694,0.960196735,0.005686444,0.004603312,0.017600899,0.005144878,0.006767731,0.000849685,0.00094429,8.93784E-05,0.000493123,0.000729317,0.000579534,0.000125111
55063010401,3782,0.942031479,0.005295287,0.002118115,0.034154598,0.005295287,0.011105235,0.000869926,0.000948495,8.5213E-05,0.000232305,0.001448956,0.000610686,0.000210187
55063010402,6774,0.911562441,0.010925756,0.003100553,0.055809945,0.005167588,0.013433717,0.001558139,0.001643917,0.000314914,0.000609076,0.004240736,0.001067431,0.000455405
55063010500,4532,0.936417845,0.006844837,0.003532819,0.035548992,0.004857626,0.012797882,0.00104244,0.001129817,0.000131992,0.0004643,0.001807181,0.000671306,0.000290258
55063010600,2448,0.96976166,0.003677984,0.001225995,0.015120599,0.003269319,0.006944444,0.000563083,0.000632011,3.83104E-05,8.70337E-05,0.000415207,0.000244048,8.50757E-05
55063010700,4377,0.964569276,0.004801127,0.001600376,0.014632006,0.005487002,0.008910212,0.001006787,0.001123979,8.94159E-05,0.000203136,0.000718398,0.000732349,0.000195174
55063010800,2464,0.984577922,0.001623377,0.000811688,0.003246753,0.000811688,0.008928571,0.000566763,0.000645861,1.70198E-05,5.79986E-05,8.97376E-05,6.09869E-05,0.000110098
55065970100,2260,0.987168142,0.000884956,0.001769912,0.000884956,0.001769912,0.007522124,0.00051984,0.000593947,8.50991E-06,0.000115997,2.24344E-05,0.000121974,8.50757E-05
55065970200,2891,0.911795227,0.002075406,0.002421308,0.002075406,0.002767209,0.078865444,0.000664981,0.000701768,2.55297E-05,0.000202995,6.73032E-05,0.000243948,0.001141016
55065970300,2433,0.974106042,0.001644061,0.00082203,0.004521167,0.002877106,0.016029593,0.000559633,0.000630953,1.70198E-05,5.79986E-05,0.000123389,0.000213454,0.000195174
55065970400,2407,0.978811799,0.00083091,0.00249273,0.004570004,0.004570004,0.008724553,0.000553652,0.000627225,8.50991E-06,0.000173996,0.000123389,0.000335428,0.000105094
55065970500,2496,0.985576923,0.001602564,0.000801282,0.001602564,0.003605769,0.006810897,0.000574124,0.000654913,1.70198E-05,5.79986E-05,4.48688E-05,0.000274441,8.50757E-05
55067960100,2276,0.980205795,0.000439949,0.004839436,0.001759795,0.010118821,0.002636204,0.00052352,0.000593934,4.26059E-06,0.000319414,4.49282E-05,0.000702278,3.00267E-05
55067960300,2074,0.979267117,0.00096432,0.004339441,0.00289296,0.004821601,0.007714561,0.000477056,0.000540702,8.50991E-06,0.000260994,6.73032E-05,0.000304935,8.00713E-05
55067960400,3062,0.97844546,0.000979752,0.00914435,0.000979752,0.005225343,0.005225343,0.000704314,0.000797609,1.27649E-05,0.00081198,3.36516E-05,0.000487895,8.00713E-05
55067960500,1573,0.973935156,0.001907184,0.005085823,0.001907184,0.008900191,0.008264463,0.000361818,0.000407856,1.27649E-05,0.000231994,3.36516E-05,0.000426908,6.50579E-05
55067960600,3569,0.948164752,0.007845335,0.011768002,0.003362286,0.005603811,0.023255814,0.000820933,0.000900904,0.000119139,0.001217971,0.000134606,0.000609869,0.00041537
55067960700,3208,0.96446384,0.002182045,0.010598504,0.00467581,0.008104738,0.009975062,0.000737896,0.000823699,2.97847E-05,0.000985976,0.000168258,0.00079283,0.000160143
55069960100,1884,0.986199575,0,0.001061571,0.003184713,0.002653928,0.006900212,0.000433353,0.000494645,0,5.79986E-05,6.73032E-05,0.000152467,6.50579E-05
55069960200,2063,0.976732913,0.002423655,0.003393117,0.005816772,0.004362579,0.007270965,0.000474526,0.000536443,2.12748E-05,0.000202995,0.000134606,0.000274441,7.50668E-05
55069960300,1479,0.987810323,0.000677511,0.002032532,0.002710042,0.004065063,0.00270453,0.000340196,0.000388947,4.26363E-06,8.71752E-05,4.49602E-05,0.000183334,2.00178E-05
55069960400,1495,0.981270903,0,0.002006689,0.009364548,0.002006689,0.005351171,0.000343876,0.000390552,0,8.69979E-05,0.000157041,9.14804E-05,4.00356E-05
55069960500,1477,0.972890348,0.000677972,0.006101751,0.007457696,0.006101751,0.006770481,0.000339736,0.000382554,4.26076E-06,0.00026135,0.000123558,0.000274816,5.00445E-05
55069960600,3452,0.984061128,0.000579712,0.002028992,0.001739136,0.006086976,0.005504056,0.000794021,0.00090436,8.51487E-06,0.000203113,6.73424E-05,0.000640736,9.50846E-05
